species,family,order,class,phylum,kingdom,decimalLatitude,decimalLongitude,cubanendemic
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.566,-82.552,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.60646,-82.63142,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.908683,-80.023764,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.991053,-75.503045,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.085009,-76.185117,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.093389,-75.762333,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.072107,-76.127846,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.054694,-76.145062,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.54188,-74.7261,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.439444,-74.708611,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.72575,-77.7505,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.50372,-74.64988,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.28246,-74.40428,n
Meridiorhantus_calidus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.31342,-74.47675,n
Megadytes_fraternus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.932854,-75.660271,n
Hydaticus_bimarginatus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.749827,-77.277611,n
Hydaticus_bimarginatus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Hydaticus_bimarginatus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.31221,-75.59331,n
Hydaticus_bimarginatus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.932854,-75.660271,n
Hydaticus_rimosus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.60646,-82.63142,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.566,-82.552,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.60646,-82.63142,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.749827,-77.277611,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.99643,-76.92582,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.99032,-76.92481,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.31221,-75.59331,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.856272,-77.56647,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.61984,-76.60019,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.932854,-75.660271,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.991053,-75.503045,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.51308,-74.68185,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.566,-82.552,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.99643,-76.92582,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.109882,-76.131448,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.932854,-75.660271,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.991053,-75.503045,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.376279,-76.041637,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.06071,-74.7379,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.51308,-74.68185,n
Thermonectus_margineguttatus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.99032,-76.92481,n
Thermonectus_margineguttatus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.18563,-75.49225,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.99032,-76.92481,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.99643,-76.92582,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.81914,-77.579575,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.866097,-77.57459,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.856272,-77.56647,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,19.932854,-75.660271,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.415048,-75.53372,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.072107,-76.127846,n
Thermonectus_succinctus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.054694,-76.145062,n
Gyrinus_elevatus,Gyrinidae,Coleoptera,Insecta,Arthropoda,Animalia,20.468816,-74.715094,n
Desmopachria_andreae,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.0126,-75.65796,y
Desmopachria_andreae,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,20.074027,-76.110674,y
Hydrocanthus_oblongus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Hydrocanthus_oblongus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.99643,-76.92582,n
Mesonoterus_addendus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.31313,-76.64398,n
Suphis_inflatus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.079822,-75.802151,n
Suphisellus_insularis,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Suphisellus_insularis,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.99032,-76.92481,n
Suphisellus_insularis,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.079822,-75.802151,n
Suphisellus_nigrinus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Suphisellus_nigrinus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,19.932854,-75.660271,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.114007,-81.115017,n
Suphisellus_nigrinus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.99032,-76.92481,n
Suphisellus_tenuicornis,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,y
Notomicrus_sharpi,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,20.55709,-76.4727,n
Dineutus_longimanus,Gyrinidae,Coleoptera,Insecta,Arthropoda,Animalia,20.109108,-76.143789,y
Dineutus_longimanus,Gyrinidae,Coleoptera,Insecta,Arthropoda,Animalia,20.055,-76.197,y
Dineutus_longimanus,Gyrinidae,Coleoptera,Insecta,Arthropoda,Animalia,20.054694,-76.145062,y
Cercyon_insularis,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.072107,-76.127846,n
Cercyon_insularis,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.055,-76.197,n
Cercyon_insularis,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.054694,-76.145062,n
Cercyon_insularis,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.094763,-76.185365,n
Cercyon_insularis,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,20.127257,-76.077254,n
Bidessonotus_browneanus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.14977,-76.47372,n
Bidessonotus_browneanus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.17663,-76.48157,n
Copelatus_cordovai,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16829,-76.49778,y
Copelatus_cordovai,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16585,-76.49266,y
Copelatus_cordovai,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16112,-76.46642,y
Copelatus_cordovai,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16516,-76.46631,y
Copelatus_cordovai,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16748,-76.50638,y
Copelatus_cordovai,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.14977,-76.47372,y
Copelatus_cordovai,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.17663,-76.48157,y
Gymnochthebius_fossatus,Hydraenidae,Coleoptera,Insecta,Arthropoda,Animalia,21.16585,-76.49266,n
Gymnochthebius_fossatus,Hydraenidae,Coleoptera,Insecta,Arthropoda,Animalia,21.16829,-76.49778,n
Laccophilus_proximus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16516,-76.46631,n
Hydrocanthus_oblongus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,21.16585,-76.49266,n
Hydrovatus_caraibus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16585,-76.49266,n
Hydrovatus_caraibus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.14977,-76.47372,n
Hydrocanthus_oblongus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,21.17663,-76.48157,n
Hydrovatus_caraibus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16829,-76.49778,n
Laccophilus_proximus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16748,-76.50638,n
Laccophilus_proximus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.14977,-76.47372,n
Laccophilus_proximus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16238,-76.478368,n
Laccophilus_vacaensis,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16112,-76.46642,n
Laccophilus_vacaensis,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.17663,-76.48157,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16829,-76.49778,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16112,-76.46642,n
Thermonectus_basillaris,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.14977,-76.47372,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16112,-76.46642,n
Suphisellus_insularis,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,21.16585,-76.49266,n
Suphisellus_nigrinus,Noteridae,Coleoptera,Insecta,Arthropoda,Animalia,21.16585,-76.49266,n
Liodessus_noviaffinis,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.17663,-76.48157,n
Ochthebius_attritus,Hydraenidae,Coleoptera,Insecta,Arthropoda,Animalia,21.16829,-76.49778,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16516,-76.46631,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.14977,-76.47372,n
Thermonectus_circumscriptus,Dytiscidae ,Coleoptera,Insecta,Arthropoda,Animalia,21.16238,-76.478368,n
Paracymus_londingi,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,21.16748,-76.50638,n
Tropisternus_chalybeus,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,21.16829,-76.49778,n
Tropisternus_chalybeus,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,21.16112,-76.46642,n
Eurygerris_cariniventris,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,22.969555,-82.391771,n
Eurygerris_cariniventris,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,20.010437,-75.622717,n
Eurygerris_cariniventris,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,22.69404,-82.65309,n
Hydrometra_caraiba,Hydrometridae,Hemiptera,Insecta,Arthropoda,Animalia,22.281921,-81.197639,n
Belostoma_minor,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,23.072509,-82.401471,n
Belostoma_minor,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,23.073056,-82.464167,n
Lethocerus_colossicus,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,22.813,-82.761,n
Pelocoris_poeyi,Naucoridae,Hemiptera,Insecta,Arthropoda,Animalia,22.969555,-82.391771,n
Ranatra_fabricii,Nepidae,Hemiptera,Insecta,Arthropoda,Animalia,22.969555,-82.391771,y
Buenoa_platycnemis,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,23.159893,-82.288425,n
Buenoa_platycnemis,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,22.969555,-82.391771,n
Buenoa_gracilis,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,23.073056,-82.464167,n
Buenoa_platycnemis,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,21.886667,-82.805556,n
Dythemis_rufinervis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.886667,-82.805556,n
Belostoma_minor,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,20.299615,-76.611186,n
Belostoma_minor,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,21.524989,-77.836287,n
Buenoa_gracilis,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,21.076375,-76.160644,n
Corisella_edulis,Corixidae,Hemiptera,Insecta,Arthropoda,Animalia,21.635116,-77.599435,n
Lethocerus_colossicus,Belostomatidae,Hemiptera,Insecta,Arthropoda,Animalia,20.299615,-76.611186,n
Limnogonus_franciscanus,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,20.393427,-76.653396,n
Limnogonus_franciscanus,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,21.587788,-77.637922,n
Microvelia_cubana,Veliidae,Hemiptera,Insecta,Arthropoda,Animalia,21.587788,-77.637922,n
Microvelia_paludicola,Veliidae,Hemiptera,Insecta,Arthropoda,Animalia,21.076375,-76.160644,n
Notonecta_indica,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,20.072107,-76.127846,n
Notonecta_indica,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,21.076375,-76.160644,n
Notonecta_indica,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,20.049011,-76.676421,n
Notonecta_indica,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,21.587788,-77.637922,n
Paraplea_puella,Pleidae,Hemiptera,Insecta,Arthropoda,Animalia,21.587788,-77.637922,n
Paraplea_puella,Pleidae,Hemiptera,Insecta,Arthropoda,Animalia,20.056529,-75.151218,n
